timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1618216140,Mon Apr 12 2021 08:29:00 GMT+0000 (Coordinated Universal Time),1027,710,1,0,0,"Research centers should be made and Promoted and than Allowed to be implemented ,to encourage our Youth"
1618216146,Mon Apr 12 2021 08:29:06 GMT+0000 (Coordinated Universal Time),1028,1740,1,0,0,"Health facilities are already good"
1618216157,Mon Apr 12 2021 08:29:17 GMT+0000 (Coordinated Universal Time),1029,1732,1,0,0,"Hygiene promotion at every level, 0% Hygiene in Merged Areas of KPK like Orakzai District"
1618216165,Mon Apr 12 2021 08:29:25 GMT+0000 (Coordinated Universal Time),1030,1791,1,0,0,"moter way case,  the justice was delayed and the rapist was not hung publicly for his disgusting revolting actions disappoints me so much!"
1618216166,Mon Apr 12 2021 08:29:26 GMT+0000 (Coordinated Universal Time),1031,1824,1,0,0,"Decrease indirect taxation, broaden the tax net including real state+big shops+ general stores+middleman business+doctors+LAWYERS 4 revenue"
1618216169,Mon Apr 12 2021 08:29:29 GMT+0000 (Coordinated Universal Time),1032,1949,1,0,0,"Government should gave scholarship to students who got 90%above marks on behalf of their numbers not on family background appreciate bnta ha"
1618216173,Mon Apr 12 2021 08:29:33 GMT+0000 (Coordinated Universal Time),1033,1791,1,0,0,"Please pass a law for a public hanging of the rapists!"
1618216175,Mon Apr 12 2021 08:29:35 GMT+0000 (Coordinated Universal Time),1034,1722,1,0,0,"The vulgarity in the name of feminism should be strictly prohibited as this is the Islamic Republic so Islam should also be implemented."
1618216178,Mon Apr 12 2021 08:29:38 GMT+0000 (Coordinated Universal Time),1035,1941,1,0,0,"Yeah I agreed"
1618216179,Mon Apr 12 2021 08:29:39 GMT+0000 (Coordinated Universal Time),1036,1492,1,0,0,"We should thana culture and educational system improvement"
1618216187,Mon Apr 12 2021 08:29:47 GMT+0000 (Coordinated Universal Time),1037,1912,1,0,0,"Question in not clear"
1618216194,Mon Apr 12 2021 08:29:54 GMT+0000 (Coordinated Universal Time),1038,1810,1,0,0,"Rural areas need to have better teaching staff and schools. There needs to be equal opportunity for girls.Better Education can save Pakistan"
1618216196,Mon Apr 12 2021 08:29:56 GMT+0000 (Coordinated Universal Time),1039,1958,1,0,0,"Give less to women who are poor at home The government of Pakistan have to help poor and needy people by giving them cash."
1618216198,Mon Apr 12 2021 08:29:58 GMT+0000 (Coordinated Universal Time),1040,1236,1,0,0,"Equality among all departments. No VIP protocol. Equal education system. Land reform."
1618216217,Mon Apr 12 2021 08:30:17 GMT+0000 (Coordinated Universal Time),1041,1920,1,0,0,"Girls body should be covered with proper dress and hijab"
1618216218,Mon Apr 12 2021 08:30:18 GMT+0000 (Coordinated Universal Time),1042,1864,1,0,0,"Public Procurement Regulatory Authority should be given more powers to control the corrupt practices ab-initio."
1618216220,Mon Apr 12 2021 08:30:20 GMT+0000 (Coordinated Universal Time),1043,689,1,0,0,"Corruption in each sytem should be looked whether universities or politics,"
1618216228,Mon Apr 12 2021 08:30:28 GMT+0000 (Coordinated Universal Time),1044,1965,1,0,0,"Make driver less metro and architect metro stations all over the city to reduce heavy traffic on the roads"
1618216238,Mon Apr 12 2021 08:30:38 GMT+0000 (Coordinated Universal Time),1045,1885,1,0,0,"For creating online job it's not govt to provide job, govt should create opportunity for private sector to create job"
1618216243,Mon Apr 12 2021 08:30:43 GMT+0000 (Coordinated Universal Time),1046,1718,1,0,0,"Taking care of Mental health is really important so try diverting people's attention to the importance of it."
1618216247,Mon Apr 12 2021 08:30:47 GMT+0000 (Coordinated Universal Time),1047,1791,1,0,0,"Please charge heavy fines for sexual assaults! Please make Pakistan a place to live peacefully for women!"
1618216255,Mon Apr 12 2021 08:30:55 GMT+0000 (Coordinated Universal Time),1048,1946,1,0,0,"M umer farooq"
1618216260,Mon Apr 12 2021 08:31:00 GMT+0000 (Coordinated Universal Time),1049,1430,1,0,0,"Give ads on every tv channel informing people about their basic rights/opportunities in Pakistan. Eg: how to complain about a police officer"
1618216265,Mon Apr 12 2021 08:31:05 GMT+0000 (Coordinated Universal Time),1050,1880,1,0,0,"Unfortunately our political leaders are not purely sincere with our country."
1618216267,Mon Apr 12 2021 08:31:07 GMT+0000 (Coordinated Universal Time),1051,1661,1,0,0,"It is not the issue of violence and extremism against religious minorities in Pakistan, as compared to Western countries, Israel and India."
1618216269,Mon Apr 12 2021 08:31:09 GMT+0000 (Coordinated Universal Time),1052,1906,1,0,0,"Building a society where passion can be made a profession without the use of money or power but only on the basis of merit."
1618216271,Mon Apr 12 2021 08:31:11 GMT+0000 (Coordinated Universal Time),1053,1427,1,0,0,"Government spending take necessary preventive measures for ensuring crude management  and provide necessary food items"
1618216273,Mon Apr 12 2021 08:31:13 GMT+0000 (Coordinated Universal Time),1054,1605,1,0,0,"End the corruption Why govt not see the corrupt man Evenly i see 100 corrupt govt officer's daily basis"
1618216285,Mon Apr 12 2021 08:31:25 GMT+0000 (Coordinated Universal Time),1056,1905,1,0,0,"there should be more strict rules and regulation  related to Covid-19 , so that this virus dont  cause any more lose to pakistan"
1618216287,Mon Apr 12 2021 08:31:27 GMT+0000 (Coordinated Universal Time),1057,1144,1,0,0,"Promotion system in all Government Sector should be re check also. On the other side lower class promotion is very slowly against Css class."
1618216288,Mon Apr 12 2021 08:31:28 GMT+0000 (Coordinated Universal Time),1058,1920,1,0,0,"Only for productive purposes"
1618216292,Mon Apr 12 2021 08:31:32 GMT+0000 (Coordinated Universal Time),1059,1976,1,0,0,"The rising inflation (esp food inflation)is very troublesome for salaried class whose salaries are not adjusted with the real inflation."
1618216294,Mon Apr 12 2021 08:31:34 GMT+0000 (Coordinated Universal Time),1060,1788,1,0,0,"Truth based approach needed  Openly."
1618216298,Mon Apr 12 2021 08:31:38 GMT+0000 (Coordinated Universal Time),1061,1881,1,0,0,"Wrong allegation must be severely punished"
1618216300,Mon Apr 12 2021 08:31:40 GMT+0000 (Coordinated Universal Time),1062,710,1,0,0,"Departments should be improved irrespective of politics"
1618216319,Mon Apr 12 2021 08:31:59 GMT+0000 (Coordinated Universal Time),1063,889,1,0,0,"human rights situation is worsing day by day there is no rights for minorities , balochistan and kpk"
1618216335,Mon Apr 12 2021 08:32:15 GMT+0000 (Coordinated Universal Time),1064,1986,1,0,0,"government should reform and enhance public hospitals for the people who belong to lower class so they can get good treatment."
1618216343,Mon Apr 12 2021 08:32:23 GMT+0000 (Coordinated Universal Time),1065,1942,1,0,0,"Govt of pakistan have to give jobs to our youth..because unemployment is responsible for the highest rate of crime and social deviance!"
1618216346,Mon Apr 12 2021 08:32:26 GMT+0000 (Coordinated Universal Time),1066,1976,1,0,0,"The government data on inflation is not true representation of what we the salaried people experience. We are experiencing 200 percent of it"
1618216355,Mon Apr 12 2021 08:32:35 GMT+0000 (Coordinated Universal Time),1068,710,1,0,0,"Basic Health Cares should be improved to decrease the load on Hospitals"
1618216359,Mon Apr 12 2021 08:32:39 GMT+0000 (Coordinated Universal Time),1069,1526,1,0,0,"If you can do in this alls works for Pakistan its mean Pakistan is a great country in the world"
1618216366,Mon Apr 12 2021 08:32:46 GMT+0000 (Coordinated Universal Time),1070,1992,1,0,0,"Unemployment is major issue,no jobs and burden of expenses"
1618216367,Mon Apr 12 2021 08:32:47 GMT+0000 (Coordinated Universal Time),1071,889,1,0,0,"human right situation is very bad in pakistan"
1618216370,Mon Apr 12 2021 08:32:50 GMT+0000 (Coordinated Universal Time),1072,1881,1,0,0,"Special focus must be done to provide education of emerging technologies and embedding them in the local economy"
1618216376,Mon Apr 12 2021 08:32:56 GMT+0000 (Coordinated Universal Time),1073,1995,1,0,0,"Education and health reforms should be the prime areas for improvement. A technocratic approach should be adopted."
1618216383,Mon Apr 12 2021 08:33:03 GMT+0000 (Coordinated Universal Time),1074,1432,1,0,0,"Eduction should be practical and skilled base.. We must train our students to be ready for the challenges faced in the real world.."
1618216387,Mon Apr 12 2021 08:33:07 GMT+0000 (Coordinated Universal Time),1075,1704,1,0,0,"Privatize all or many Govt institutions"
1618216390,Mon Apr 12 2021 08:33:10 GMT+0000 (Coordinated Universal Time),1076,1779,1,0,0,"Education, specially bachelor and masters are very expensive in pakistanEducation at every level should be cheap so thateveryone can gain it"
1618216414,Mon Apr 12 2021 08:33:34 GMT+0000 (Coordinated Universal Time),1077,689,1,0,0,"Our media should strictly follow cencor criteria, with modest clothing, and not to promote vulgarity"
1618216435,Mon Apr 12 2021 08:33:55 GMT+0000 (Coordinated Universal Time),1080,1788,1,0,0,"Care on the part of females required because of taboos"
1618216441,Mon Apr 12 2021 08:34:01 GMT+0000 (Coordinated Universal Time),1081,710,1,0,0,"MBBS doctors should be Allowed to work as GPs in good environment ,in every region , in order to decrease load on Specialist."
1618216446,Mon Apr 12 2021 08:34:06 GMT+0000 (Coordinated Universal Time),1082,2007,1,0,0,"Compulsory retirement of all public sector officials above 25 year services (DMG,PSP,PCS,Academia,Forces,etc) Promote above 20 yr service"
1618216454,Mon Apr 12 2021 08:34:14 GMT+0000 (Coordinated Universal Time),1083,1905,1,0,0,"there should be more training programs for uneducated people so that they dont remain unemployed for long period"
1618216456,Mon Apr 12 2021 08:34:16 GMT+0000 (Coordinated Universal Time),1084,1718,1,0,0,"We need young leaders to come forward in all activities of the society,its the young generation who have the capability to change the future"
1618216458,Mon Apr 12 2021 08:34:18 GMT+0000 (Coordinated Universal Time),1085,1333,1,0,0,"As most of the population in Pakistan in young then a Prime Minister should also be a warm blooded human being."
1618216460,Mon Apr 12 2021 08:34:20 GMT+0000 (Coordinated Universal Time),1087,1881,1,0,0,"Decentralisation of powers to provinces have hurt Pakistan."
1618216486,Mon Apr 12 2021 08:34:46 GMT+0000 (Coordinated Universal Time),1088,2014,1,0,0,"The most pressing challenges in today's Pakistan are Intergenerational poverty, income inequality, unemployment and food insecurity."
1618216518,Mon Apr 12 2021 08:35:18 GMT+0000 (Coordinated Universal Time),1091,1952,1,0,0,"Online papers"
1618216519,Mon Apr 12 2021 08:35:19 GMT+0000 (Coordinated Universal Time),1092,689,1,0,0,"Private tv channels should not be allowed for vulgar dressing"
1618216491,Mon Apr 12 2021 08:34:51 GMT+0000 (Coordinated Universal Time),1089,1804,1,0,-1,"Without any interest"
1618216460,Mon Apr 12 2021 08:34:20 GMT+0000 (Coordinated Universal Time),1086,1998,1,0,-1,"Daniyal"
1618216433,Mon Apr 12 2021 08:33:53 GMT+0000 (Coordinated Universal Time),1079,1064,1,0,-1,"NO statement"
1618216426,Mon Apr 12 2021 08:33:46 GMT+0000 (Coordinated Universal Time),1078,2003,1,0,-1,"Vision Less Government."
1618216348,Mon Apr 12 2021 08:32:28 GMT+0000 (Coordinated Universal Time),1067,1971,1,0,-1,"Give them oppertunity to earn"
1618216523,Mon Apr 12 2021 08:35:23 GMT+0000 (Coordinated Universal Time),1093,2022,1,0,0,"Hijab is very important for pakistani girls because this is secure."
1618216530,Mon Apr 12 2021 08:35:30 GMT+0000 (Coordinated Universal Time),1094,2024,1,0,0,"The Govt must Provide standard education. Results: better livelihood will give them insight not to fall prey to extremist mindsets."
1618216539,Mon Apr 12 2021 08:35:39 GMT+0000 (Coordinated Universal Time),1095,1905,1,0,0,"government should focus on education system. because its highly effecting our young generation and these young people are our future"
1618216541,Mon Apr 12 2021 08:35:41 GMT+0000 (Coordinated Universal Time),1096,2027,1,0,0,"Tex System the biggest problem and hurdle in investment. I think tex system should be friendly &comfortable especially during and post covid"
1618216542,Mon Apr 12 2021 08:35:42 GMT+0000 (Coordinated Universal Time),1097,1844,1,0,0,"Make this country a liberal and secular state"
1618216542,Mon Apr 12 2021 08:35:42 GMT+0000 (Coordinated Universal Time),1098,780,1,0,0,"Beside some Qs/Statmnts tht were contradiction with our religious/cult beliefs. The overall survey is good & 90% of it must be endorsed."
1618216547,Mon Apr 12 2021 08:35:47 GMT+0000 (Coordinated Universal Time),1100,1779,1,0,0,"Education system should be advanced enough! equivalent to uk us australia, so that our graduates be accepted worldwide without english tests"
1618216548,Mon Apr 12 2021 08:35:48 GMT+0000 (Coordinated Universal Time),1101,1454,1,0,0,"Govt should try to build all the streets of Punjab in my area sialkot nazmabad chowk naika pura the streets,electric pillars r not available"
1618216542,Mon Apr 12 2021 08:35:42 GMT+0000 (Coordinated Universal Time),1099,2028,1,0,0,"Introduce discipline as a compulsary subject in schools and colleges."
1618216565,Mon Apr 12 2021 08:36:05 GMT+0000 (Coordinated Universal Time),1102,1881,1,0,0,"All methods of renewable energy generation must be promoted"
1618216570,Mon Apr 12 2021 08:36:10 GMT+0000 (Coordinated Universal Time),1103,1911,1,0,0,"Youth is already involved in policy making in Parliament and Senate but  unfortunately, our Parliamentary culture is not good.."
1618216573,Mon Apr 12 2021 08:36:13 GMT+0000 (Coordinated Universal Time),1104,1788,1,0,0,"No political victimisation should Be seen and then it will do good."
1618216584,Mon Apr 12 2021 08:36:24 GMT+0000 (Coordinated Universal Time),1105,1804,1,0,0,"And also teach men not to judge females by their clothes"
1618216588,Mon Apr 12 2021 08:36:28 GMT+0000 (Coordinated Universal Time),1106,2004,1,0,0,"Educational system till intermediate needs COMPLETE change"
1618216591,Mon Apr 12 2021 08:36:31 GMT+0000 (Coordinated Universal Time),1107,1749,1,0,0,"Government should raise awareness regarding COVID & other diseases using proper forums so everyone is well informed & rumors are eradicated."
1618216598,Mon Apr 12 2021 08:36:38 GMT+0000 (Coordinated Universal Time),1108,689,1,0,0,"Central complaining system with proper check and balance, biasness should be eradicated"
1618216613,Mon Apr 12 2021 08:36:53 GMT+0000 (Coordinated Universal Time),1109,2036,1,0,0,"Govt needs to encourage and facilitate the online working environment. the manual system need to transfer to upto date protocols"
1618216626,Mon Apr 12 2021 08:37:06 GMT+0000 (Coordinated Universal Time),1110,1905,1,0,0,"instead of teaching about all old stuff . student should be taught more about  new era and technology which will be more help full in future"
1618216630,Mon Apr 12 2021 08:37:10 GMT+0000 (Coordinated Universal Time),1111,773,1,0,0,"The Health of people is top priority. Waste water may danger the life.  Smoke of vehicles badly damaging life's.  Youth must be on job."
1618216652,Mon Apr 12 2021 08:37:32 GMT+0000 (Coordinated Universal Time),1112,2008,1,0,0,"Tax is only apply on poor people"
1618216657,Mon Apr 12 2021 08:37:37 GMT+0000 (Coordinated Universal Time),1113,1881,1,0,0,"Making of one curriculum should not mean exclusion of religious content. Exceptions need to be made as and when required."
1618216664,Mon Apr 12 2021 08:37:44 GMT+0000 (Coordinated Universal Time),1114,2005,1,0,0,"Punishments should be in accordance to shariah as well."
1618216667,Mon Apr 12 2021 08:37:47 GMT+0000 (Coordinated Universal Time),1115,1791,1,0,0,"Pak ranked one of the WORST countries for women, highly educated PM gives statement regarding women's attire being the cause is devastating"
1618216674,Mon Apr 12 2021 08:37:54 GMT+0000 (Coordinated Universal Time),1116,2034,1,0,0,"Govt need to increase the age limit atleast 40 for jobs"
1618216687,Mon Apr 12 2021 08:38:07 GMT+0000 (Coordinated Universal Time),1117,2040,1,0,0,"Improve the quality of education there should me more practical work"
1618216689,Mon Apr 12 2021 08:38:09 GMT+0000 (Coordinated Universal Time),1118,1881,1,0,0,"Self defense training must be imparted to everyone."
1618216689,Mon Apr 12 2021 08:38:09 GMT+0000 (Coordinated Universal Time),1119,1844,1,0,0,"Pakistan should be industrialialized at a large scale"
1618216691,Mon Apr 12 2021 08:38:11 GMT+0000 (Coordinated Universal Time),1120,1615,1,0,0,"Pakistani freelancers should have an institution where they can find a solution to their every problem."
1618216696,Mon Apr 12 2021 08:38:16 GMT+0000 (Coordinated Universal Time),1121,2051,1,0,0,"I think govt should not make education as easy as now a days.asa its other side Wil be unemplymnt"
1618216701,Mon Apr 12 2021 08:38:21 GMT+0000 (Coordinated Universal Time),1122,2001,1,0,0,"COVID is dangerous for human life so everyone protect yourself and his family with the help of mask and other necessary things"
1618216723,Mon Apr 12 2021 08:38:43 GMT+0000 (Coordinated Universal Time),1125,1844,1,0,0,"Society should be miderenized"
1618216779,Mon Apr 12 2021 08:39:39 GMT+0000 (Coordinated Universal Time),1133,1990,1,0,0,"Small industries sould be promoted with skill training facility"
1618216708,Mon Apr 12 2021 08:38:28 GMT+0000 (Coordinated Universal Time),1123,1615,1,0,0,"The Pakistani IT industry needs to be promote the Internet technologies, Health facilities, and Tax Education for Pakistani Freelancers."
1618216720,Mon Apr 12 2021 08:38:40 GMT+0000 (Coordinated Universal Time),1124,2002,1,0,0,"1.Govt should focus more on financing for Disasters instead of cutting down the budgets. 2. Decent year of experience requirements for jobs"
1618216725,Mon Apr 12 2021 08:38:45 GMT+0000 (Coordinated Universal Time),1126,2005,1,0,0,"Establish a system where women and kids feel safe."
1618216732,Mon Apr 12 2021 08:38:52 GMT+0000 (Coordinated Universal Time),1127,1990,1,0,0,"Corrupt people should be given examplanery punishment"
1618216754,Mon Apr 12 2021 08:39:14 GMT+0000 (Coordinated Universal Time),1128,1710,1,0,0,"A curriculum must be made for both girl and boy and their families before marriage to avoid the increasing rate of divorce."
1618216759,Mon Apr 12 2021 08:39:19 GMT+0000 (Coordinated Universal Time),1130,1748,1,0,0,"Govt should provide relief to all low fee charging private schools  i.e Income tax free, EOBI exemption,  attract youth to open new schools."
1618216765,Mon Apr 12 2021 08:39:25 GMT+0000 (Coordinated Universal Time),1131,1551,1,0,0,"Bureaucracy and judiciary reforms should  be on top priority"
1618216792,Mon Apr 12 2021 08:39:52 GMT+0000 (Coordinated Universal Time),1134,2051,1,0,0,"Youth sholud be encourgd for social action programs.nd that should be politicl free."
1618216797,Mon Apr 12 2021 08:39:57 GMT+0000 (Coordinated Universal Time),1135,2064,1,0,0,"Free education after intermediate, because many families can not afford university fees. And mediocur students can not avail scholarships."
1618216813,Mon Apr 12 2021 08:40:13 GMT+0000 (Coordinated Universal Time),1136,2067,1,0,0,"Government must focus on ensuring rule of law and establishing its writ/control over the market players causing artificial inflation."
1618216815,Mon Apr 12 2021 08:40:15 GMT+0000 (Coordinated Universal Time),1137,2068,1,0,0,"We need to educateConsciousness  good sense through  school and colleges how to live in peace and cleanliness And much more"
1618216830,Mon Apr 12 2021 08:40:30 GMT+0000 (Coordinated Universal Time),1138,823,1,0,0,"Be Pakistani buy Pakistani"
1618216836,Mon Apr 12 2021 08:40:36 GMT+0000 (Coordinated Universal Time),1139,1668,1,0,0,"Impartial Law and order, affordable healthcare, standard education & utilities should be available for every citizen without prejudice."
1618216840,Mon Apr 12 2021 08:40:40 GMT+0000 (Coordinated Universal Time),1140,689,1,0,0,"Interviews for jobs in every sector should be purely on merit, which never happens, still jobless even after doing post graduation training"
1618216871,Mon Apr 12 2021 08:41:11 GMT+0000 (Coordinated Universal Time),1143,1432,1,0,0,"Departmental Digital systems should be improved.."
1618216884,Mon Apr 12 2021 08:41:24 GMT+0000 (Coordinated Universal Time),1144,1718,1,0,0,"Pak generals should give the poor people corner plots with extra land and not take all the land to themselves. Duty is to protect, not......"
1618216889,Mon Apr 12 2021 08:41:29 GMT+0000 (Coordinated Universal Time),1145,2021,1,0,0,"Internet should be free for all citizens e-commerce be made public and GoP should legalize crepto currency"
1618216894,Mon Apr 12 2021 08:41:34 GMT+0000 (Coordinated Universal Time),1146,1990,1,0,0,"Not only hijab, women may not wear provoking dresses and the government should also promote proper women protection policies to safeguard"
1618216895,Mon Apr 12 2021 08:41:35 GMT+0000 (Coordinated Universal Time),1147,1952,1,0,0,"Make more Plat forms for youngsters to work so that workless people not go for any wrong things like thief then it will be happy"
1618216903,Mon Apr 12 2021 08:41:43 GMT+0000 (Coordinated Universal Time),1149,1648,1,0,0,"People need to be re-educated on traffic rules. Criteria for a driver’s license should be revised"
1618216907,Mon Apr 12 2021 08:41:47 GMT+0000 (Coordinated Universal Time),1150,2078,1,0,0,"Please take measure for reducing unemployment. Kindly generate vacancies in each sector so that unemployment decreases. We study hard!!"
1618216918,Mon Apr 12 2021 08:41:58 GMT+0000 (Coordinated Universal Time),1151,2081,1,0,0,"For 220 million people, Govt need to program to common men know basics of manners, humanity, and basic hyigenic needs then good citizen"
1618216932,Mon Apr 12 2021 08:42:12 GMT+0000 (Coordinated Universal Time),1154,1710,1,0,0,"Low fair and air conditioning public transport must be driven from every capital of the province upto the 70km to all major roots."
1618216937,Mon Apr 12 2021 08:42:17 GMT+0000 (Coordinated Universal Time),1156,2054,1,0,0,"Being a Muslim Islamic country Hijab should be introduced co education institutions as well as Public places"
1618216954,Mon Apr 12 2021 08:42:34 GMT+0000 (Coordinated Universal Time),1157,2069,1,0,0,"Biggest issue in pakistan is mis management, corruption and inequality"
1618216962,Mon Apr 12 2021 08:42:42 GMT+0000 (Coordinated Universal Time),1159,2091,1,0,0,"Make equal education system in primary and secondary schools  for each Pakistani , as U.K. having state school system"
1618216968,Mon Apr 12 2021 08:42:48 GMT+0000 (Coordinated Universal Time),1160,1617,1,0,0,"UN should help Pakistan stand up.UN not only give loans but UN experts must indicate areas of success.I think Pakistan is reciprocating well"
1618216970,Mon Apr 12 2021 08:42:50 GMT+0000 (Coordinated Universal Time),1161,1881,1,0,0,"There should be a curriculum for physical exercise and healthy living in educational institutions"
1618216971,Mon Apr 12 2021 08:42:51 GMT+0000 (Coordinated Universal Time),1162,1323,1,0,0,"Please invest more on education and health instead of defense"
1618216960,Mon Apr 12 2021 08:42:40 GMT+0000 (Coordinated Universal Time),1158,2079,1,0,-1,"Disagree memon"
1618216936,Mon Apr 12 2021 08:42:16 GMT+0000 (Coordinated Universal Time),1155,2074,1,0,-1,"No atleast give them jobs so they can earn it themselves"
1618216924,Mon Apr 12 2021 08:42:04 GMT+0000 (Coordinated Universal Time),1153,2083,1,0,-1,"Five year"
1618216921,Mon Apr 12 2021 08:42:01 GMT+0000 (Coordinated Universal Time),1152,2057,1,0,-1,"I offer services Behaviour , consciousness mental health Motivation  Positive thinking Leadership Memory Focus concentration 03334641099"
1618216900,Mon Apr 12 2021 08:41:40 GMT+0000 (Coordinated Universal Time),1148,2075,1,0,-1,"Plz plz ap gvt able peopls k hawaly kar den"
1618216865,Mon Apr 12 2021 08:41:05 GMT+0000 (Coordinated Universal Time),1142,1804,1,0,-1,"Especially for widows"
1618216856,Mon Apr 12 2021 08:40:56 GMT+0000 (Coordinated Universal Time),1141,2001,1,0,-1,"Almighty Allah protect us (every Pakistani) from dangerous COVID"
1618216777,Mon Apr 12 2021 08:39:37 GMT+0000 (Coordinated Universal Time),1132,1333,1,0,-1,"To the person who has asked for crypto trading. Dude, it's haram. #riyasatemadina"
1618216756,Mon Apr 12 2021 08:39:16 GMT+0000 (Coordinated Universal Time),1129,2057,1,0,-1,"Behaviour biggest problem. Tolerance,EQDepression POSITIVE THINKING,focus I train Memory.03334641099 Farrukh saeed@mindsciencetoday.com    I"
1618216980,Mon Apr 12 2021 08:43:00 GMT+0000 (Coordinated Universal Time),1164,1432,1,0,0,"When you chose a Government then trust them also.."
1618216990,Mon Apr 12 2021 08:43:10 GMT+0000 (Coordinated Universal Time),1165,1810,1,0,0,"Post covid times need to be easy for the people. Taxes and other governmental duties needs to be reduced for growth of the people."
1618216990,Mon Apr 12 2021 08:43:10 GMT+0000 (Coordinated Universal Time),1166,2066,1,0,0,"Awareness about covid-19 in those areas where people don't know about it however they can be saved"
1618216996,Mon Apr 12 2021 08:43:16 GMT+0000 (Coordinated Universal Time),1167,773,1,0,0,"Free education for every one. Waste water  damaging lives. Needs good bio techniques for food. Youth must be employed. Care senior citizens."
1618217015,Mon Apr 12 2021 08:43:35 GMT+0000 (Coordinated Universal Time),1169,2099,1,0,0,"Government should raise supremacy of law, justice and equity for everyone. Dr. Ayaz Ali"
1618217001,Mon Apr 12 2021 08:43:21 GMT+0000 (Coordinated Universal Time),1168,1881,1,0,-1,"Strong promotion of online earning in education sec6"
1618217020,Mon Apr 12 2021 08:43:40 GMT+0000 (Coordinated Universal Time),1170,2100,1,0,0,"Corruption and lack of responsibility in the ruling elite is alarming. Govt should take measures to stop them by introducing new laws and"
1618217031,Mon Apr 12 2021 08:43:51 GMT+0000 (Coordinated Universal Time),1171,1710,1,0,0,"Every gov department should have a counter for senior and disable person."
1618217033,Mon Apr 12 2021 08:43:53 GMT+0000 (Coordinated Universal Time),1172,888,1,0,0,"Law should be applicable for all citizens equally"
1618217040,Mon Apr 12 2021 08:44:00 GMT+0000 (Coordinated Universal Time),1173,2066,1,0,0,"Ofcource"
1618217045,Mon Apr 12 2021 08:44:05 GMT+0000 (Coordinated Universal Time),1174,1810,1,0,0,"Covid has been challenging the education sector there is a need of systematic check on the private educational institutions."
1618217047,Mon Apr 12 2021 08:44:07 GMT+0000 (Coordinated Universal Time),1175,2029,1,0,0,".Sab se pehle aapne ghabrana nai hai. .Cancel all the exams,if you dont cancel the exams corona will spread and people will dieee!!💀"
1618217054,Mon Apr 12 2021 08:44:14 GMT+0000 (Coordinated Universal Time),1176,1881,1,0,0,"Implementation of Blockchain technology in finance sector, upkeep of government records and other relevant areas"
1618217062,Mon Apr 12 2021 08:44:22 GMT+0000 (Coordinated Universal Time),1177,2085,1,0,0,"Need to create good creative opportunities for low income people and middle class youth"
1618217078,Mon Apr 12 2021 08:44:38 GMT+0000 (Coordinated Universal Time),1179,1159,1,0,0,"If we have required technology that is well monitored otherwise it will be a new disaster"
1618217094,Mon Apr 12 2021 08:44:54 GMT+0000 (Coordinated Universal Time),1181,1762,1,0,0,"Eliminate the difference between the salaries among different departments."
1618217108,Mon Apr 12 2021 08:45:08 GMT+0000 (Coordinated Universal Time),1182,1810,1,0,0,"Instead of giving people money. Reduce the expenses they face so that they can purchase their necessities."
1618217133,Mon Apr 12 2021 08:45:33 GMT+0000 (Coordinated Universal Time),1183,2080,1,0,0,"Efforts should be made starting from school, college and university level Regards Dr. Farhan Farooq  dr_farhanf@hotmail.com 03335539512"
1618217140,Mon Apr 12 2021 08:45:40 GMT+0000 (Coordinated Universal Time),1184,2124,1,0,0,"They should arrange programs on TV and call New students for Debate To promote pakistan."
1618217144,Mon Apr 12 2021 08:45:44 GMT+0000 (Coordinated Universal Time),1185,2125,1,0,0,"Technical & scientific skills can uplift socioeconomic status of youth."
1618217160,Mon Apr 12 2021 08:46:00 GMT+0000 (Coordinated Universal Time),1186,1990,1,0,0,"Young Professionals should be promoted to play role in the uplift of pakistan by providing opportunity of selfhelp businesses"
1618217168,Mon Apr 12 2021 08:46:08 GMT+0000 (Coordinated Universal Time),1187,1627,1,0,0,"All the developed countries specially America and Britan should stop interference in the political setup of the states. G8 are responsible"
1618217173,Mon Apr 12 2021 08:46:13 GMT+0000 (Coordinated Universal Time),1188,1432,1,0,0,"We must set practical and achievable goals for development of Pakistan.."
1618217187,Mon Apr 12 2021 08:46:27 GMT+0000 (Coordinated Universal Time),1189,2137,1,0,0,"Unemployment is a big issue since PTI came into govt. necessary decisions needed to reduce unemployment O/w  hatred is raising day by day"
1618217209,Mon Apr 12 2021 08:46:49 GMT+0000 (Coordinated Universal Time),1190,2143,1,0,0,"Form companies by giving seed money to young engineers (civil,petroleum,chemicals),Doctors, and other necessary disciplines ."
1618217212,Mon Apr 12 2021 08:46:52 GMT+0000 (Coordinated Universal Time),1191,2053,1,0,0,"Government sector have professionally qualified young employees who are under utilised, policies must be made to utilise them."
1618217225,Mon Apr 12 2021 08:47:05 GMT+0000 (Coordinated Universal Time),1192,2135,1,0,0,"Hospitals and school must be free"
1618217232,Mon Apr 12 2021 08:47:12 GMT+0000 (Coordinated Universal Time),1193,2142,1,0,0,"Law enforcement and justice for all"
1618217234,Mon Apr 12 2021 08:47:14 GMT+0000 (Coordinated Universal Time),1194,2045,1,0,0,"Education should be free for Quran and sunnah and  make pakistan"
1618217235,Mon Apr 12 2021 08:47:15 GMT+0000 (Coordinated Universal Time),1195,2105,1,0,0,"Cruption should be finished from Pakistan and education should be free for all students all over pakistan"
