timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1517768273,Sun Feb 04 2018 18:17:53 GMT+0000 (Coordinated Universal Time),80,101,169,115,1,"Warren County residents should not be charged the WASTE WATER SERVICE FEE on their water bills."
1517763840,Sun Feb 04 2018 17:04:00 GMT+0000 (Coordinated Universal Time),75,90,11,0,-1,"Improve traffic flow throughout BG, specifically, Scottsville Rd. & consider with any proposed new developments.  Too many traffic lights."
1517768594,Sun Feb 04 2018 18:23:14 GMT+0000 (Coordinated Universal Time),83,0,656,20,1,"Impact on traffic flow should be considered with any proposed new developments."
1517768572,Sun Feb 04 2018 18:22:52 GMT+0000 (Coordinated Universal Time),82,0,612,29,1,"Traffic flow needs to be improved throughout Bowling Green, especially on Scottsville Road."
1517768501,Sun Feb 04 2018 18:21:41 GMT+0000 (Coordinated Universal Time),81,0,161,177,1,"There are too many traffic lights in parts of Bowling Green (for instance, Scottsville Road)."
1517767912,Sun Feb 04 2018 18:11:52 GMT+0000 (Coordinated Universal Time),79,99,3,2,-1,"Marijuana should be legalized. It would be a boon for the economy."
1517767789,Sun Feb 04 2018 18:09:49 GMT+0000 (Coordinated Universal Time),78,99,3,3,-1,"Bowling Green needs a fairness ordinance to attract new businesses. No one wants to set up show in a town ethically stuck in the 1800s."
1517770672,Sun Feb 04 2018 18:57:52 GMT+0000 (Coordinated Universal Time),86,110,592,399,1,"Bowling Green needs a fairness ordinance to protect the rights of its citizens."
1517770649,Sun Feb 04 2018 18:57:29 GMT+0000 (Coordinated Universal Time),85,0,406,297,1,"Legalizing marijuana would be a boon for the economy."
1517770677,Sun Feb 04 2018 18:57:57 GMT+0000 (Coordinated Universal Time),87,0,510,410,1,"A fairness ordinance in Bowling Green would attract new businesses. No one wants to set up show in a town ethically stuck in the 1800s."
1517770757,Sun Feb 04 2018 18:59:17 GMT+0000 (Coordinated Universal Time),88,110,410,104,1,"The downtown district, especially Fountain Square, should have more retail businesses, not offices."
1517769745,Sun Feb 04 2018 18:42:25 GMT+0000 (Coordinated Universal Time),84,106,7,0,-1,"I would like to see Bowling Green become more walk-able. Look to Columbus, IN for ideas."
1517771546,Sun Feb 04 2018 19:12:26 GMT+0000 (Coordinated Universal Time),89,114,278,385,1,"Marijuana should not be legalized."
1517771975,Sun Feb 04 2018 19:19:35 GMT+0000 (Coordinated Universal Time),90,114,232,463,1,"LGBTQ fairness is far-left political idiocy."
1517774844,Sun Feb 04 2018 20:07:24 GMT+0000 (Coordinated Universal Time),92,123,2,1,-1,"Bowling Green needs more walk friendly areas and an expanded bus system."
1517778688,Sun Feb 04 2018 21:11:28 GMT+0000 (Coordinated Universal Time),99,132,403,105,1,"Warren County should be completely wet, the idea of a “moist” County is outdated and stunting the financial growth and tourism opportunity."
1517778204,Sun Feb 04 2018 21:03:24 GMT+0000 (Coordinated Universal Time),98,125,144,57,1,"Bowling Green needs to annex a solid geographic area & thereby eliminating those areas within our city that are not receiving city services."
1517777932,Sun Feb 04 2018 20:58:52 GMT+0000 (Coordinated Universal Time),97,126,285,56,1,"The lack of leadership regarding adequate planning and zoning in BG is discouraging."
1517780971,Sun Feb 04 2018 21:49:31 GMT+0000 (Coordinated Universal Time),100,102,254,120,1,"Bowling Green & Warren Co. should consolidate into a metro."
1517777773,Sun Feb 04 2018 20:56:13 GMT+0000 (Coordinated Universal Time),96,126,297,156,1,"Law enforcement in Bowling Green and Warren county needs more minority representation"
1517777640,Sun Feb 04 2018 20:54:00 GMT+0000 (Coordinated Universal Time),95,126,223,137,1,"Downtown at the square and adjacent areas should be a pedestrian mall"
1517776882,Sun Feb 04 2018 20:41:22 GMT+0000 (Coordinated Universal Time),94,129,366,120,1,"Warren county needs to be ""wet"". The city is wet but the county is dry."
1517775902,Sun Feb 04 2018 20:25:02 GMT+0000 (Coordinated Universal Time),93,125,450,115,1,"Industrial hemp should be re-legalized to grow in Kentucky."
1517772565,Sun Feb 04 2018 19:29:25 GMT+0000 (Coordinated Universal Time),91,119,130,43,1,"People need to do all their research before accusing local officials of using their influence for personal gain."
1517783145,Sun Feb 04 2018 22:25:45 GMT+0000 (Coordinated Universal Time),101,140,545,43,1,"We need jobs to attract our own college educated students so they don’t leave to get better paying jobs"
1517784439,Sun Feb 04 2018 22:47:19 GMT+0000 (Coordinated Universal Time),102,141,1,2,-1,"A Fairness Ordinance."
1517787515,Sun Feb 04 2018 23:38:35 GMT+0000 (Coordinated Universal Time),106,36,23,77,1,"If city eliminates homelessness via occupational taxes, employers of homeless people need to reimburse city via special occ. tax penalty"
1517786916,Sun Feb 04 2018 23:28:36 GMT+0000 (Coordinated Universal Time),105,36,61,124,1,"City should pay 1.2-1.5m per annum for all homeless k-12 student/families a studio apartment at $500 or less. fund by occ tax move to 1.91%"
1517786642,Sun Feb 04 2018 23:24:02 GMT+0000 (Coordinated Universal Time),104,143,496,32,1,"Downtown redevelopment should retain accessible parking for existing businesses."
1517786394,Sun Feb 04 2018 23:19:54 GMT+0000 (Coordinated Universal Time),103,36,33,112,1,"Homeless people deserve full size places like studio apartments.  Not tiny homes like a smurf would desire in a tiny house park."
1517790603,Mon Feb 05 2018 00:30:03 GMT+0000 (Coordinated Universal Time),107,146,370,126,1,"We are loosing the city’s long established neighborhoods to multi family developments that do not fit in with the single family residences"
1517795601,Mon Feb 05 2018 01:53:21 GMT+0000 (Coordinated Universal Time),110,151,343,129,1,"Trains blocking major roads, stopping, and shutting down all traffic. This problem needs to be solved."
1517795492,Mon Feb 05 2018 01:51:32 GMT+0000 (Coordinated Universal Time),109,149,166,130,1,"The city and county school systems should merge."
1517795679,Mon Feb 05 2018 01:54:39 GMT+0000 (Coordinated Universal Time),111,149,343,68,1,"City and county parks departments should provide more programming for adults and seniors."
1517795342,Mon Feb 05 2018 01:49:02 GMT+0000 (Coordinated Universal Time),108,149,3,5,-1,"People wearing University of Kentucky gear should be banned from the city."
